item,itemLabel,startDate,endDate,psid
Q12847117,Valeh Barshadly,1992-05-01,1992-09-04,Q12847117-7CD7DD80-D4B2-4A5C-82A2-A7B6F46F54B3
Q2512500,Safar Abiyev,1993-06-17,1993-11-02,Q2512500-E28DE5A5-4ABF-442D-B64C-9B3067D07234
Q31296056,Karim Valiyev,2021-07-23,,Q31296056-B6B06593-1567-4EFD-B2F5-3EFE8873450C
Q4290690,Najmaddin Sadigov,1993-11-02,2021-01-28,Q4290690-2FBE61B3-02C7-4A32-854A-23019D91F1FA
Q7070051,Nuraddin Sadigov,1992-09-04,1993-06-17,Q7070051-92837038-7E98-4232-9EB9-115AECA841F2
Q7377876,Rufat Amirov,1992-05-01,1992-05-01,Q7377876-8B9640C4-3337-40E5-913B-98D688553E5A
Q7461778,Shahin Musayev,1992-01-22,1992-05-01,Q7461778-1F286F49-FA28-405C-B658-C62B85760C1E
