item,itemLabel,startDate,endDate
Q12847117,Valeh Barshadly,1991-09-05,1991-12-11
Q3143066,Tajeddin Mehdiyev,1991-12-11,1992-02-17
Q7461778,Shahin Musayev,1992-02-17,1992-02-24
Q7675492,Tahir Aliyev,1992-02-24,1992-03-16
Q4131690,Rahim Gaziyev,1992-03-17,1993-02-20
Q5207927,Dadash Rzayev,1993-02-20,1993-06-17
Q2512500,Safar Abiyev,1993-06-17,1993-08-07
Q12847090,Vahid Musayev,1993-08-07,1993-08-25
Q4279851,Mammadrafi Mammadov,1993-09-02,1995-02-06
Q2512500,Safar Abiyev,1995-02-06,2013-10-22
Q12848240,Zakir Hasanov,2013-10-22,
