item,itemLabel,startDate,endDate
Q6733064,Mahammad Asadov,1991,1991-11-18
,Tofig Kerimov,1991-11-18,1992-02-20
,Tahir Aliev,1992-02-24,1992-05-25
Q1983940,Isgandar Hamidov,1992-05-26,1993-04-16
,Abdulla Allahverdiev,1993-04-21,1993-06-25
,Vagif Novruzov,1993-06-07,1994-04-29
Q4478729,Ramil Usubov,1994-04-29,2019-06-20
